Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
06-Apr-2021,32915.65,33007.65,32338.4,32501.35,263466128,7146.59
07-Apr-2021,32529.7,33191.7,32141.55,32991.2,301661823,8454.15
08-Apr-2021,33154.2,33306.8,32704.75,32782.85,242109321,6459.28
09-Apr-2021,32636.9,32972.15,32329.95,32448.05,342531390,8525.93
12-Apr-2021,31637.9,31698.05,30520.3,30792.0,500839301,10617.9
13-Apr-2021,30901.8,31885.45,30722.85,31771.6,394495718,8562.91
15-Apr-2021,31929.1,32187.05,31406.4,32112.85,359820808,10459.88
16-Apr-2021,32161.45,32325.15,31911.9,31977.45,282437841,6904.9
19-Apr-2021,30993.45,31304.3,30405.65,31208.4,371591981,9337.41
20-Apr-2021,31568.95,31731.65,30891.0,31112.7,301980700,7876.41
22-Apr-2021,30763.5,31834.5,30555.25,31782.6,324393822,10428.93
23-Apr-2021,31490.6,32148.4,31377.15,31722.3,333782207,8936.18
26-Apr-2021,32316.65,32603.7,32144.8,32275.15,312038031,11319.42
27-Apr-2021,32228.95,32807.1,32152.95,32735.35,298418626,10157.29
28-Apr-2021,32865.5,33777.7,32840.3,33722.8,354104361,12947.01
29-Apr-2021,33901.6,34287.0,33304.6,33714.5,381173342,11785.88
30-Apr-2021,33112.4,33455.25,32663.4,32781.8,356408638,11062.75
03-May-2021,32368.55,32566.6,31906.55,32465.75,313628139,9845.07
04-May-2021,32610.4,33011.55,32191.4,32270.35,672537145,10097.81
05-May-2021,32577.1,32862.15,32068.55,32783.7,343564356,7341.58
06-May-2021,32900.75,32956.35,32564.0,32827.8,268011511,6399.32
07-May-2021,33041.65,33259.15,32771.35,32904.5,261346010,5927.59
10-May-2021,33175.3,33297.6,33028.15,33142.4,366829284,6814.19
11-May-2021,32640.95,33154.3,32611.7,32872.2,410859353,7328.56
12-May-2021,32717.65,32747.7,32352.3,32452.3,530601264,7947.48
14-May-2021,32495.15,32622.65,32115.5,32169.55,344502670,6778.47
17-May-2021,32437.85,33506.9,32318.7,33459.25,432480348,11186.93
18-May-2021,33893.1,34142.85,33730.45,33922.4,385809306,10877.63
19-May-2021,33717.1,33959.3,33608.25,33685.2,310365750,7151.62
20-May-2021,33692.55,33833.7,33273.95,33334.55,498149396,7971.93
21-May-2021,33559.8,34694.45,33559.75,34606.9,534919600,15481.77
24-May-2021,34869.3,35216.1,34528.3,34943.6,618209361,13622.16
25-May-2021,35095.0,35125.85,34410.4,34662.0,349434738,7934.33
26-May-2021,34757.15,34897.95,34462.5,34684.2,321416671,6958.58
27-May-2021,34664.2,35220.8,34529.7,35095.05,726180251,12383.5
28-May-2021,35345.65,35436.65,34977.2,35141.45,551320823,10112.32
31-May-2021,35097.45,35584.3,34930.1,35526.65,379880136,7409.4
01-Jun-2021,35639.75,35713.9,35241.2,35337.2,323916139,7023.03
02-Jun-2021,35271.6,35415.85,35070.3,35373.75,591363574,8204.85
03-Jun-2021,35536.45,35723.7,35413.0,35649.0,421766510,8052.52
04-Jun-2021,35657.85,35810.9,35176.15,35291.65,282780039,6361.13
07-Jun-2021,35460.8,35545.85,35338.55,35443.65,253219977,4479.08
08-Jun-2021,35433.8,35449.5,34962.65,35085.3,214827767,4957.91
